,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
3460,2020-12-31,31.418,0.008,14.898,24.5,26.542,27.696,27.696,3.359,13.412,0.223,0.133,0.289,0.226,0.554,0.168,0.202,0.201,0.125,0.223,0.236,-1.45,0.192,-1.45,-10.802,0.527,0.388,-0.102,1.102,1.158,1.102,0.05,0.048,0.04,0.009,0.452,0.769,3.8,0.048,0.289,0.686,0.656,0.568,0.17,0.821,5.897,0.904,1.068,1.085,-15.778,3.533,4.301,0.14,0.37,0.373,46.891,313.511,0.699,13.452,3.285,1.053,6.599,6.851,0.034,0.05,0.0,-0.083,57.026,3.245,0.00919,SIRI
3461,2021-01-31,30.631,0.008,14.898,24.077,26.083,27.217,27.217,3.275,13.076,0.223,0.133,0.289,0.226,0.554,0.168,0.202,0.201,0.125,0.223,0.236,-1.45,0.192,-1.45,-10.802,0.527,0.388,-0.102,1.102,1.158,1.102,0.05,0.048,0.04,0.009,0.452,0.769,3.8,0.048,0.289,0.686,0.656,0.568,0.17,0.821,5.897,0.904,1.068,1.085,-15.778,3.533,4.301,0.14,0.37,0.373,46.891,313.511,0.699,13.452,3.285,1.053,6.599,6.851,0.034,0.05,0.0,-0.083,57.026,3.189,0.00936,SIRI
3462,2021-02-28,33.5,0.008,15.012,21.667,22.5,195.0,195.0,3.012,12.001,1.809,0.016,0.295,0.232,0.555,0.053,0.086,0.22,0.125,0.261,0.695,-0.087,0.071,-0.087,-10.889,0.609,0.432,-0.344,1.344,1.352,1.344,0.048,0.048,0.006,0.01,0.695,0.868,3.787,0.005,0.251,0.707,0.748,0.637,0.16,0.827,6.137,0.904,1.221,1.289,-5.522,1.317,4.508,0.022,0.302,0.305,46.891,340.857,0.749,11.982,3.014,1.212,6.599,6.851,0.027,0.055,0.0,-0.176,57.026,3.189,0.01,SIRI
3463,2021-03-31,34.58,0.008,15.012,22.556,23.423,203.0,203.0,3.109,12.388,1.809,0.016,0.295,0.232,0.555,0.053,0.086,0.22,0.125,0.261,0.695,-0.087,0.071,-0.087,-10.889,0.609,0.432,-0.344,1.344,1.352,1.344,0.048,0.048,0.006,0.01,0.695,0.868,3.787,0.005,0.251,0.707,0.748,0.637,0.16,0.827,6.137,0.904,1.221,1.289,-5.522,1.317,4.508,0.022,0.302,0.305,46.891,340.857,0.749,11.982,3.014,1.212,6.599,6.851,0.027,0.055,0.0,-0.176,57.026,3.189,0.00962,SIRI
3464,2021-04-30,34.517,0.008,15.012,22.593,23.462,203.333,203.333,3.104,12.366,1.809,0.016,0.295,0.232,0.555,0.053,0.086,0.22,0.125,0.261,0.695,-0.087,0.071,-0.087,-10.889,0.609,0.432,-0.344,1.344,1.352,1.344,0.048,0.048,0.006,0.01,0.695,0.868,3.787,0.005,0.251,0.707,0.748,0.637,0.16,0.827,6.137,0.904,1.221,1.289,-5.522,1.317,4.508,0.022,0.302,0.305,46.891,340.857,0.749,11.982,3.014,1.212,6.599,6.851,0.027,0.055,0.0,-0.176,57.026,3.189,0.0096,SIRI
3465,2021-05-31,31.913,0.008,14.223,22.321,22.321,178.62475,178.62475,3.139,13.499,4.193,0.007,0.295,0.232,0.55,0.026,0.078,0.216,0.125,0.246,0.695,-0.049,0.063,-0.049,-15.024,0.568,0.412,-0.229,1.229,1.288,1.229,0.047,0.045,0.039,0.008,0.455,0.837,3.795,0.046,0.272,0.695,0.706,0.558,0.16,0.807,6.331,0.904,1.149,1.188,-7.725,1.138,4.595,0.142,0.38,0.383,46.891,366.8,0.749,13.795,3.338,1.153,6.599,6.851,0.031,0.055,0.0,-0.169,57.026,3.189,0.00937,SIRI
3466,2021-06-30,33.126,0.008,14.223,23.357,23.357,153.91649999999998,153.91649999999998,3.258,14.012,4.193,0.007,0.295,0.232,0.55,0.026,0.078,0.216,0.125,0.246,0.695,-0.049,0.063,-0.049,-15.024,0.568,0.412,-0.229,1.229,1.288,1.229,0.047,0.045,0.039,0.008,0.455,0.837,3.795,0.046,0.272,0.695,0.706,0.558,0.16,0.807,6.331,0.904,1.149,1.188,-7.725,1.138,4.595,0.142,0.38,0.383,46.891,366.8,0.749,13.795,3.338,1.153,6.599,6.851,0.031,0.055,0.0,-0.169,57.026,3.189,0.00895,SIRI
3467,2021-07-31,32.71,0.008,14.223,23.107,23.107,129.20825,129.20825,3.217,13.836,4.193,0.007,0.295,0.232,0.55,0.026,0.078,0.216,0.125,0.246,0.695,-0.049,0.063,-0.049,-15.024,0.568,0.412,-0.229,1.229,1.288,1.229,0.047,0.045,0.039,0.008,0.455,0.837,3.795,0.046,0.272,0.695,0.706,0.558,0.16,0.807,6.331,0.904,1.149,1.188,-7.725,1.138,4.595,0.142,0.38,0.383,46.891,366.8,0.749,13.795,3.338,1.153,6.599,6.851,0.031,0.055,0.0,-0.169,57.026,1.706,0.00905,SIRI
3468,2021-08-31,32.514,0.008,13.86,21.621,21.621,104.5,104.5,3.012,13.098,0.976,0.029,0.295,0.234,0.551,0.054,0.097,0.229,0.125,0.264,0.695,-0.153,0.091,-0.153,-15.927,0.604,0.44,-0.304,1.304,1.347,1.304,0.046,0.045,0.025,0.007,0.522,0.873,3.706,0.032,0.257,0.706,0.767,0.598,0.16,0.812,6.611,0.904,1.197,1.251,-6.079,1.601,4.805,0.099,0.37,0.372,46.891,458.788,0.799,13.388,3.358,1.232,6.599,6.851,0.031,0.055,0.0,-0.155,57.026,1.706,0.009340000000000001,SIRI
3469,2021-09-30,31.379,0.008,13.86,21.034,21.034,101.667,101.667,2.907,12.64,0.976,0.029,0.295,0.234,0.551,0.054,0.097,0.229,0.125,0.264,0.695,-0.153,0.091,-0.153,-15.927,0.604,0.44,-0.304,1.304,1.347,1.304,0.046,0.045,0.025,0.007,0.522,0.873,3.706,0.032,0.257,0.706,0.767,0.598,0.16,0.812,6.611,0.904,1.197,1.251,-6.079,1.601,4.805,0.099,0.37,0.372,46.891,458.788,0.799,13.388,3.358,1.232,6.599,6.851,0.031,0.055,0.0,-0.155,57.026,1.706,0.0096,SIRI
3470,2021-10-31,31.183,0.008,13.86,21.0,21.0,101.5,101.5,2.889,12.562,0.976,0.029,0.295,0.234,0.551,0.054,0.097,0.229,0.125,0.264,0.695,-0.153,0.091,-0.153,-15.927,0.604,0.44,-0.304,1.304,1.347,1.304,0.046,0.045,0.025,0.007,0.522,0.873,3.706,0.032,0.257,0.706,0.767,0.598,0.16,0.812,6.611,0.904,1.197,1.251,-6.079,1.601,4.805,0.099,0.37,0.372,46.891,458.788,0.799,13.388,3.358,1.232,6.599,6.851,0.031,0.055,0.0,-0.155,57.026,1.706,0.00962,SIRI
3471,2021-11-30,31.967,0.008,13.748,20.333,21.034,76.25,76.25,2.836,12.582,0.761,0.037,0.297,0.236,0.548,0.064,0.105,0.242,0.125,0.284,0.695,-0.153,0.105,-0.153,-16.471,0.651,0.453,-0.373,1.373,1.418,1.373,0.046,0.045,0.027,0.005,0.514,0.909,3.702,0.032,0.248,0.71,0.799,0.607,0.16,0.812,6.921,0.904,1.239,1.307,-5.179,1.755,4.822,0.111,0.392,0.394,46.891,576.0,0.827,13.293,3.365,1.291,6.599,6.851,0.031,0.055,0.0,-0.155,57.026,0.325,0.0144,SIRI
3472,2021-12-31,33.007,0.008,13.748,21.167,21.897,79.375,79.375,2.928,12.991,0.761,0.037,0.297,0.236,0.548,0.064,0.105,0.242,0.125,0.284,0.695,-0.153,0.105,-0.153,-16.471,0.651,0.453,-0.373,1.373,1.418,1.373,0.046,0.045,0.027,0.005,0.514,0.909,3.702,0.032,0.248,0.71,0.799,0.607,0.16,0.812,6.921,0.904,1.239,1.307,-5.179,1.755,4.822,0.111,0.392,0.394,46.891,576.0,0.827,13.293,3.365,1.291,6.599,6.851,0.031,0.055,0.0,-0.155,57.026,0.292,0.0138,SIRI
3473,2022-01-31,32.9,0.008,13.748,21.2,21.931,79.5,79.5,2.918,12.949,0.761,0.037,0.297,0.236,0.548,0.064,0.105,0.242,0.125,0.284,0.695,-0.153,0.105,-0.153,-16.471,0.651,0.453,-0.373,1.373,1.418,1.373,0.046,0.045,0.027,0.005,0.514,0.909,3.702,0.032,0.248,0.71,0.799,0.607,0.16,0.812,6.921,0.904,1.239,1.307,-5.179,1.755,4.822,0.111,0.392,0.394,46.891,576.0,0.827,13.293,3.365,1.291,6.599,6.851,0.031,0.055,0.0,-0.155,57.026,0.29,0.0138,SIRI
3474,2022-02-28,29.071,0.008,13.409,19.871,20.533,19.25,19.25,2.797,12.172,0.204,0.151,0.295,0.234,0.544,0.175,0.218,0.249,0.125,0.306,0.139,-0.535,0.252,-0.535,-29.926,0.677,0.46,-0.4,1.4,1.407,1.4,0.047,0.046,0.015,0.0,0.612,0.9,3.599,0.005,0.231,0.713,0.862,0.67,0.155,0.806,7.134,0.904,1.255,1.332,-4.914,4.114,4.822,0.064,0.396,0.396,46.891,793.6,0.844,12.476,3.139,1.324,6.599,6.851,0.026,0.059,0.0,-0.066,57.026,0.067,0.0143,SIRI
3475,2022-03-31,31.176,0.008,13.409,21.355,22.067,20.688,20.688,2.999,13.053,0.204,0.151,0.295,0.234,0.544,0.175,0.218,0.249,0.125,0.306,0.139,-0.535,0.252,-0.535,-29.926,0.677,0.46,-0.4,1.4,1.407,1.4,0.047,0.046,0.015,0.0,0.612,0.9,3.599,0.005,0.231,0.713,0.862,0.67,0.155,0.806,7.134,0.904,1.255,1.332,-4.914,4.114,4.822,0.064,0.396,0.396,46.891,793.6,0.844,12.476,3.139,1.324,6.599,6.851,0.026,0.059,0.0,-0.066,57.026,0.072,0.013300000000000001,SIRI
3476,2022-04-30,28.231,0.008,13.409,19.355,20.0,18.75,18.75,2.716,11.82,0.204,0.151,0.295,0.234,0.544,0.175,0.218,0.249,0.125,0.306,0.139,-0.535,0.252,-0.535,-29.926,0.677,0.46,-0.4,1.4,1.407,1.4,0.047,0.046,0.015,0.0,0.612,0.9,3.599,0.005,0.231,0.713,0.862,0.67,0.155,0.806,7.134,0.904,1.255,1.332,-4.914,4.114,4.822,0.064,0.396,0.396,46.891,793.6,0.844,12.476,3.139,1.324,6.599,6.851,0.026,0.059,0.0,-0.066,57.026,0.066,0.0146,SIRI
3477,2022-05-31,30.618,0.008,13.682,20.645,20.645,18.824,18.824,2.855,12.223,0.912,0.159,0.293,0.232,0.545,0.201,0.225,0.249,0.125,0.294,0.139,-0.545,0.262,-0.545,-56.441,0.657,0.461,-0.426,1.426,1.471,1.426,0.045,0.043,0.029,0.002,0.496,0.934,3.775,0.031,0.237,0.713,0.822,0.656,0.155,0.803,7.35,0.904,1.27,1.347,-4.699,4.319,4.837,0.124,0.429,0.43,46.891,1785.78,0.846,13.18,3.333,1.332,6.599,6.851,0.03,0.059,0.0,-0.064,57.026,0.066,0.0137,SIRI
3478,2022-06-30,29.117,0.008,13.682,19.774,19.774,18.029,18.029,2.715,11.624,0.912,0.159,0.293,0.232,0.545,0.201,0.225,0.249,0.125,0.294,0.139,-0.545,0.262,-0.545,-56.441,0.657,0.461,-0.426,1.426,1.471,1.426,0.045,0.043,0.029,0.002,0.496,0.934,3.775,0.031,0.237,0.713,0.822,0.656,0.155,0.803,7.35,0.904,1.27,1.347,-4.699,4.319,4.837,0.124,0.429,0.43,46.891,1785.78,0.846,13.18,3.333,1.332,6.599,6.851,0.03,0.059,0.0,-0.064,57.026,0.066,0.0143,SIRI
3479,2022-07-31,31.617,0.008,13.682,21.548,21.548,19.647,19.647,2.948,12.622,0.912,0.159,0.293,0.232,0.545,0.201,0.225,0.249,0.125,0.294,0.139,-0.545,0.262,-0.545,-56.441,0.657,0.461,-0.426,1.426,1.471,1.426,0.045,0.043,0.029,0.002,0.496,0.934,3.775,0.031,0.237,0.713,0.822,0.656,0.155,0.803,7.35,0.904,1.27,1.347,-4.699,4.319,4.837,0.124,0.429,0.43,46.891,1785.78,0.846,13.18,3.333,1.332,6.599,6.851,0.03,0.059,0.0,-0.064,57.026,0.066,0.0132,SIRI
3480,2022-08-31,28.048,0.008,13.535,19.645,19.645,19.645,19.645,2.659,12.112,1.034,0.142,0.287,0.227,0.542,0.18,0.207,0.246,0.125,0.292,0.139,-0.448,0.239,-0.448,183.818,0.641,0.474,-0.467,1.467,1.475,1.467,0.044,0.043,0.01,0.001,0.609,0.955,3.802,0.005,0.217,0.729,0.89,0.68,0.155,0.785,7.349,0.904,1.303,1.392,-4.305,3.993,4.791,0.048,0.382,0.382,46.891,4082.0,0.874,13.292,3.329,1.35,6.599,6.851,0.031,0.059,0.0,-0.067,57.026,0.171,0.0144,SIRI
3481,2022-09-30,26.304,0.008,13.535,18.419,18.419,18.419,18.419,2.494,11.359,1.034,0.142,0.287,0.227,0.542,0.18,0.207,0.246,0.125,0.292,0.139,-0.448,0.239,-0.448,183.818,0.641,0.474,-0.467,1.467,1.475,1.467,0.044,0.043,0.01,0.001,0.609,0.955,3.802,0.005,0.217,0.729,0.89,0.68,0.155,0.785,7.349,0.904,1.303,1.392,-4.305,3.993,4.791,0.048,0.382,0.382,46.891,4082.0,0.874,13.292,3.329,1.35,6.599,6.851,0.031,0.059,0.0,-0.067,57.026,0.161,0.0154,SIRI
3482,2022-10-31,27.785,0.008,13.535,19.484,19.484,19.484,19.484,2.634,11.998,1.034,0.142,0.287,0.227,0.542,0.18,0.207,0.246,0.125,0.292,0.139,-0.448,0.239,-0.448,183.818,0.641,0.474,-0.467,1.467,1.475,1.467,0.044,0.043,0.01,0.001,0.609,0.955,3.802,0.005,0.217,0.729,0.89,0.68,0.155,0.785,7.349,0.904,1.303,1.392,-4.305,3.993,4.791,0.048,0.382,0.382,46.891,4082.0,0.874,13.292,3.329,1.35,6.599,6.851,0.031,0.059,0.0,-0.067,57.026,0.17,0.014499999999999999,SIRI
3483,2022-11-30,29.373,0.008,13.392,20.935,20.935,22.379,22.379,2.804,13.1,1.142,0.13,0.285,0.225,0.542,0.17,0.194,0.251,0.125,0.304,0.139,-0.378,0.224,-0.378,67.533,0.696,0.478,-0.51,1.51,1.518,1.51,0.042,0.042,0.008,0.0,0.611,0.978,3.888,0.005,0.211,0.732,0.897,0.674,0.155,0.78,7.556,0.904,1.329,1.427,-4.041,3.779,4.824,0.038,0.385,0.385,6.05,793.6,0.883,13.384,3.333,1.37,6.599,6.851,0.031,0.059,0.0,-0.075,57.026,0.325,0.0149,SIRI
3484,2022-12-31,26.441,0.008,13.392,18.839,18.839,20.138,20.138,2.525,11.792,1.142,0.13,0.285,0.225,0.542,0.17,0.194,0.251,0.125,0.304,0.139,-0.378,0.224,-0.378,67.533,0.696,0.478,-0.51,1.51,1.518,1.51,0.042,0.042,0.008,0.0,0.611,0.978,3.888,0.005,0.211,0.732,0.897,0.674,0.155,0.78,7.556,0.904,1.329,1.427,-4.041,3.779,4.824,0.038,0.385,0.385,6.05,793.6,0.883,13.384,3.333,1.37,6.599,6.851,0.031,0.059,0.0,-0.075,57.026,0.292,0.0166,SIRI
3485,2023-01-31,26.211,0.008,13.392,18.677,18.677,19.966,19.966,2.503,11.69,1.142,0.13,0.285,0.225,0.542,0.17,0.194,0.251,0.125,0.304,0.139,-0.378,0.224,-0.378,67.533,0.696,0.478,-0.51,1.51,1.518,1.51,0.042,0.042,0.008,0.0,0.611,0.978,3.888,0.005,0.211,0.732,0.897,0.674,0.155,0.78,7.556,0.904,1.329,1.427,-4.041,3.779,4.824,0.038,0.385,0.385,6.05,793.6,0.883,13.384,3.333,1.37,6.599,6.851,0.031,0.059,0.0,-0.075,57.026,0.29,0.0167,SIRI
3486,2023-02-28,17.986,0.008,12.347,13.719,13.719,14.161,14.161,1.897,8.643,1.104,0.135,0.293,0.233,0.541,0.178,0.2,0.26,0.125,0.321,0.244,-0.406,0.233,-0.406,-34.711,0.719,0.486,-0.538,1.538,1.578,1.538,0.045,0.045,0.004,0.0,0.631,0.98,3.726,0.025,0.223,0.716,0.884,0.663,0.148,0.784,7.372,0.904,1.334,1.434,-3.991,3.841,4.918,0.019,0.348,0.348,6.05,793.6,0.887,13.076,3.243,1.446,6.599,6.851,0.027,0.057,0.0,-0.075,57.026,0.048,0.022099999999999998,SIRI
3487,2023-03-31,16.211,0.008,12.347,12.406,12.406,12.806,12.806,1.71,7.79,1.104,0.135,0.293,0.233,0.541,0.178,0.2,0.26,0.125,0.321,0.244,-0.406,0.233,-0.406,-34.711,0.719,0.486,-0.538,1.538,1.578,1.538,0.045,0.045,0.004,0.0,0.631,0.98,3.726,0.025,0.223,0.716,0.884,0.663,0.148,0.784,7.372,0.904,1.334,1.434,-3.991,3.841,4.918,0.019,0.348,0.348,6.05,793.6,0.887,13.076,3.243,1.446,6.599,6.851,0.027,0.057,0.0,-0.075,57.026,0.044,0.024399999999999998,SIRI
3488,2023-04-30,15.48,0.008,12.347,11.875,11.875,12.258,12.258,1.633,7.439,1.104,0.135,0.293,0.233,0.541,0.178,0.2,0.26,0.125,0.321,0.244,-0.406,0.233,-0.406,-34.711,0.719,0.486,-0.538,1.538,1.578,1.538,0.045,0.045,0.004,0.0,0.631,0.98,3.726,0.025,0.223,0.716,0.884,0.663,0.148,0.784,7.372,0.904,1.334,1.434,-3.991,3.841,4.918,0.019,0.348,0.348,6.05,793.6,0.887,13.076,3.243,1.446,6.599,6.851,0.027,0.057,0.0,-0.075,57.026,0.042,0.0255,SIRI
3489,2023-05-31,15.167,0.008,12.098,11.484,11.484,12.714,12.714,1.537,6.987,0.317,0.127,0.287,0.227,0.535,0.168,0.192,0.254,0.125,0.309,0.244,-0.322,0.223,-0.322,-4068.0,0.711,0.475,-0.535,1.535,1.555,1.535,0.044,0.043,0.005,0.0,0.612,0.993,3.899,0.013,0.211,0.731,0.901,0.691,0.148,0.729,7.468,0.904,1.342,1.443,-3.925,3.626,4.697,0.024,0.367,0.367,6.05,793.6,0.888,14.002,3.41,1.39,6.599,6.851,0.033,0.057,0.0,-0.083,57.026,0.042,0.027200000000000002,SIRI
3490,2023-06-30,19.178,0.008,12.098,14.613,14.613,16.179,16.179,1.943,8.835,0.317,0.127,0.287,0.227,0.535,0.168,0.192,0.254,0.125,0.309,0.244,-0.322,0.223,-0.322,-4068.0,0.711,0.475,-0.535,1.535,1.555,1.535,0.044,0.043,0.005,0.0,0.612,0.993,3.899,0.013,0.211,0.731,0.901,0.691,0.148,0.729,7.468,0.904,1.342,1.443,-3.925,3.626,4.697,0.024,0.367,0.367,6.05,793.6,0.888,14.002,3.41,1.39,6.599,6.851,0.033,0.057,0.0,-0.083,57.026,0.042,0.021400000000000002,SIRI
3491,2023-07-31,21.582,0.008,12.098,16.452,16.452,18.214,18.214,2.187,9.942,0.317,0.127,0.287,0.227,0.535,0.168,0.192,0.254,0.125,0.309,0.244,-0.322,0.223,-0.322,-4068.0,0.711,0.475,-0.535,1.535,1.555,1.535,0.044,0.043,0.005,0.0,0.612,0.993,3.899,0.013,0.211,0.731,0.901,0.691,0.148,0.729,7.468,0.904,1.342,1.443,-3.925,3.626,4.697,0.024,0.367,0.367,6.05,793.6,0.888,14.002,3.41,1.39,6.599,6.851,0.033,0.057,0.0,-0.083,57.026,0.042,0.019,SIRI
3492,2023-08-31,18.283,0.008,11.293,13.333,13.75,15.172,15.172,1.888,8.95,0.319,0.129,0.29,0.23,0.533,0.166,0.195,0.257,0.125,0.313,0.244,-0.335,0.228,-0.335,316.615,0.72,0.475,-0.528,1.528,1.569,1.528,0.045,0.044,0.004,0.0,0.626,0.986,3.812,0.026,0.22,0.721,0.884,0.642,0.148,0.702,7.278,0.904,1.332,1.428,-4.013,3.637,4.699,0.017,0.348,0.348,6.05,793.6,0.892,13.995,3.428,1.419,6.599,6.851,0.034,0.057,0.0,-0.073,57.026,0.135,0.022000000000000002,SIRI
3493,2023-09-30,18.77,0.008,11.293,13.697,14.125,15.586,15.586,1.938,9.188,0.319,0.129,0.29,0.23,0.533,0.166,0.195,0.257,0.125,0.313,0.244,-0.335,0.228,-0.335,316.615,0.72,0.475,-0.528,1.528,1.569,1.528,0.045,0.044,0.004,0.0,0.626,0.986,3.812,0.026,0.22,0.721,0.884,0.642,0.148,0.702,7.278,0.904,1.332,1.428,-4.013,3.637,4.699,0.017,0.348,0.348,6.05,793.6,0.892,13.995,3.428,1.419,6.599,6.851,0.034,0.057,0.0,-0.073,57.026,0.139,0.021400000000000002,SIRI
3494,2023-10-31,17.768,0.008,11.293,12.97,13.375,14.759,14.759,1.834,8.698,0.319,0.129,0.29,0.23,0.533,0.166,0.195,0.257,0.125,0.313,0.244,-0.335,0.228,-0.335,316.615,0.72,0.475,-0.528,1.528,1.569,1.528,0.045,0.044,0.004,0.0,0.626,0.986,3.812,0.026,0.22,0.721,0.884,0.642,0.148,0.702,7.278,0.904,1.332,1.428,-4.013,3.637,4.699,0.017,0.348,0.348,6.05,435.384,0.892,13.995,3.428,1.419,6.599,6.851,0.034,0.057,0.0,-0.073,57.026,0.131,0.0226,SIRI
3495,2023-11-30,19.035,0.008,10.659,13.765,13.765,14.625,14.625,2.008,9.19,0.295,0.142,0.294,0.234,0.531,0.177,0.207,0.262,0.125,0.318,0.244,-0.381,0.25,-0.381,-26.138,0.731,0.472,-0.505,1.505,1.567,1.505,0.047,0.045,0.004,0.0,0.625,0.973,3.725,0.04,0.23,0.711,0.864,0.643,0.148,0.659,6.959,0.904,1.313,1.401,-4.191,3.895,4.763,0.018,0.337,0.337,6.05,77.168,0.889,13.976,3.428,1.433,6.599,6.851,0.035,0.057,0.0,-0.068,57.026,0.211,0.0227,SIRI
3496,2023-12-31,22.248,0.008,10.659,16.088,16.088,17.094,17.094,2.347,10.741,0.295,0.142,0.294,0.234,0.531,0.177,0.207,0.262,0.125,0.318,0.244,-0.381,0.25,-0.381,-26.138,0.731,0.472,-0.505,1.505,1.567,1.505,0.047,0.045,0.004,0.0,0.625,0.973,3.725,0.04,0.23,0.711,0.864,0.643,0.148,0.659,6.959,0.904,1.313,1.401,-4.191,3.895,4.763,0.018,0.337,0.337,6.05,77.168,0.889,13.976,3.428,1.433,6.599,6.851,0.035,0.057,0.0,-0.068,57.026,0.247,0.0195,SIRI
3497,2010-01-31,10.454,1.613,11.949,-25.776,-25.776,-10.154,-9.525,1.037,6.536,10.971,-0.051,0.059,0.059,0.059,-0.058,-0.003,0.006,-0.033,0.02,0.855,-0.058,0.003,-0.031,-26.138,0.731,0.006,0.522,0.446,0.49,0.446,0.045,0.041,0.048,0.0,0.625,0.136,7.06,0.278,0.23,0.146,0.864,0.643,0.025,0.882,54.085,0.854,0.847,0.827,5.517,0.136,1.008,0.018,0.337,0.337,6.05,73.59,0.094,0.155,0.147,0.339,0.611,6.851,0.0,0.0,0.132,-0.02,0.633,0.247,0.005430000000000001,COF
3498,2010-02-28,10.897,1.524,13.304,37.01,37.01,38.52,51.014,1.082,6.145,0.505,0.062,0.182,0.147,0.182,0.084,0.105,0.017,0.04,0.049,0.262,0.017,0.043,0.037,-26.138,0.731,0.017,0.633,0.367,0.5,0.367,0.054,0.04,0.087,0.0,0.625,0.124,7.268,0.265,0.23,0.108,0.864,0.643,0.02,0.917,52.294,0.581,0.843,0.823,5.38,2.128,2.664,0.018,0.337,0.337,6.05,77.168,0.095,0.16,0.132,0.378,0.597,6.851,0.0,0.0,0.156,-0.011,0.646,0.237,0.0053,COF
3499,2010-03-31,11.982,1.524,13.304,40.598,40.598,42.255,55.959,1.19,6.757,0.505,0.062,0.182,0.147,0.182,0.084,0.105,0.017,0.04,0.049,0.262,0.017,0.043,0.037,-26.138,0.731,0.017,0.633,0.367,0.5,0.367,0.054,0.04,0.087,0.0,0.625,0.124,7.268,0.265,0.23,0.108,0.864,0.643,0.02,0.917,52.294,0.581,0.843,0.823,5.38,2.128,2.664,0.018,0.337,0.337,6.05,77.168,0.095,0.16,0.132,0.378,0.597,6.851,0.0,0.0,0.156,-0.011,0.711,0.26,0.00483,COF
3500,2010-04-30,12.437,1.524,13.304,42.559,42.559,44.296,58.662,1.235,7.014,0.505,0.062,0.182,0.147,0.182,0.084,0.105,0.017,0.04,0.049,0.262,0.017,0.043,0.037,-26.138,0.731,0.017,0.633,0.367,0.5,0.367,0.054,0.04,0.087,0.0,0.625,0.124,7.268,0.265,0.23,0.108,0.864,0.643,0.02,0.917,52.294,0.581,0.843,0.823,5.38,2.128,2.664,0.018,0.337,0.337,6.05,77.168,0.095,0.16,0.132,0.378,0.597,6.851,0.0,0.0,0.156,-0.011,0.738,0.272,0.00461,COF
3501,2010-05-31,12.012,1.29,13.304,16.26,16.52,14.803,16.926,1.102,6.832,0.284,0.105,0.202,0.202,0.202,0.143,0.144,0.02,0.07,0.073,0.262,0.051,0.06,0.068,-26.138,0.731,0.019,0.476,0.524,0.39,0.524,0.037,0.05,0.053,0.0,0.625,0.118,7.268,0.265,0.23,0.185,0.864,0.643,0.02,0.916,54.952,1.1,0.856,0.838,5.933,2.708,3.299,0.018,0.337,0.337,6.05,55.904,0.096,0.162,0.132,0.318,0.668,6.851,0.0,0.0,0.156,-0.005,0.774,0.272,0.00484,COF
3502,2010-06-30,11.721,1.29,13.304,15.866,16.12,14.444,16.516,1.075,6.667,0.284,0.105,0.202,0.202,0.202,0.143,0.144,0.02,0.07,0.073,0.262,0.051,0.06,0.068,-26.138,0.72,0.019,0.476,0.524,0.39,0.524,0.037,0.05,0.053,0.0,0.625,0.118,7.268,0.265,0.223,0.185,0.884,0.643,0.02,0.916,54.952,1.1,0.856,0.838,5.933,2.708,3.299,0.018,0.348,0.348,6.05,55.904,0.096,0.162,0.132,0.318,0.668,6.851,0.0,0.0,0.156,-0.005,0.755,0.272,0.00496,COF
3503,2010-07-31,12.311,1.29,13.304,16.665,16.932,15.172,17.348,1.13,7.003,0.284,0.105,0.202,0.202,0.202,0.143,0.144,0.02,0.07,0.073,0.262,0.051,0.06,0.068,-26.138,0.7255,0.019,0.476,0.524,0.39,0.524,0.037,0.05,0.053,0.0,0.625,0.118,7.268,0.265,0.2265,0.185,0.874,0.643,0.02,0.916,54.952,1.1,0.856,0.838,5.933,2.708,3.299,0.018,0.3425,0.3425,6.05,55.904,0.096,0.162,0.132,0.318,0.668,6.851,0.0,0.0,0.156,-0.005,0.793,0.272,0.004719999999999999,COF
3504,2010-08-31,10.796,1.373,13.304,7.544,7.62,7.269,8.549,0.968,3.872,0.105,0.133,0.252,0.252,0.252,0.185,0.167,0.025,0.093,0.095,0.262,0.093,0.066,0.093,-26.138,0.731,0.024,0.428,0.572,0.577,0.572,0.035,0.035,0.057,0.0,0.625,0.187,7.268,0.091,0.23,0.216,0.864,0.643,0.02,0.954,57.763,1.335,0.861,0.844,6.187,2.969,3.741,0.018,0.337,0.337,6.05,58.978,0.097,0.162,0.129,0.299,0.698,6.851,0.0,0.0,0.156,-0.012,0.685,0.272,0.00528,COF
