TICKER,date,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,market_cap,Size,Momentum,ShortTermReversal,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,idio_vol,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TB3MS,T10Y2Y,BAA10Y
AAPL,2015-06-30,APPLE INC,11.0,3.0,3571,125.425,44372693.0,7.187e-05,5705400.0,124.86,126.12,125.57,0.002975,0.004032,0.002658,715599795.0,20.388631623125907,-0.0002063726878892,-0.00017515,752178958.73,1.1257824872284965,5565445019.525,0.0102509179926558,7.422435756223373e-05,-0.3393224736121999,0.1151397410983021,0.0100676369539807,-0.00017515,-0.00020636,3.566000000000006e-05,-2.3689999999999985e-05,-0.00017515,133.0,0.9430451127819548,0.5205408556982045,21.467,0.213,9.098,3.847,3.876,3.876,3.876,3.373,9.378,0.235,0.225,0.344,0.302,0.439,0.306,0.268,0.316,0.342,0.43,0.261,0.402,0.29,0.402,1.859,0.703,0.381,0.788,0.212,0.238,0.212,0.016,0.014,0.261,0.029,0.32,0.15,0.502,0.109,0.491,0.265,1.206,1.261,0.496,0.845,6.255,0.228,0.504,0.348,1.016,94.925,125.68,0.531,1.155,1.189,46.891,56.801,0.868,9.205,4.276,1.379,1.75,18.537,0.033,0.007,0.0,-0.12,4.682,0.863,0.0166,0.02,1.71,2.83
AAPL,2015-07-31,APPLE INC,11.0,3.0,3571,121.3,42885153.0,-8.744e-05,5702722.0,120.91,122.6425,122.6,-0.000764,0.002575,-0.002272,691740178.6,20.354720978626652,-0.0003431401041072,-5.041e-05,722303640.0,1.4256749183764323,5201969058.9,0.0075119598307832,0.0001623958922177,0.4441871015516183,0.1973021811848276,0.0075815654708081,-5.041e-05,-0.00034306,-0.0001190399999999,-0.0001452299999999,-5.041e-05,133.0,0.91203007518797,-0.2537318358780414,20.751,0.213,9.098,3.721,3.748,3.748,3.748,3.26,9.065,0.235,0.225,0.344,0.302,0.439,0.306,0.268,0.316,0.342,0.43,0.261,0.402,0.29,0.402,1.859,0.703,0.381,0.788,0.212,0.238,0.212,0.016,0.014,0.261,0.029,0.32,0.15,0.502,0.109,0.491,0.265,1.206,1.261,0.496,0.845,6.255,0.228,0.504,0.348,1.016,94.925,125.68,0.531,1.155,1.189,46.891,56.801,0.868,9.205,4.276,1.379,1.75,18.537,0.033,0.007,0.0,-0.12,4.526,0.68,0.0171,0.03,1.53,2.94
AAPL,2015-08-31,APPLE INC,11.0,3.0,3571,112.76,56229563.0,-4.678e-05,5702722.0,112.0,114.53,112.03,-0.007265,0.001207,-0.008392,643038932.72,20.281715828922557,-0.0001164102650905,3.277e-05,691740178.6,2.324530667358867,6340445523.88,0.014226912062081,0.0002776864179396,0.7625023168347772,0.581409783178403,0.020295307870262,3.277e-05,-0.00011595,-0.0008272399999999,-0.0005903099999999,3.277e-05,133.0,0.8478195488721805,-0.4654398513975656,18.237,0.21,9.106,3.229,3.251,3.251,3.251,2.866,7.935,0.225,0.226,0.347,0.302,0.442,0.307,0.271,0.319,0.355,0.429,0.261,0.419,0.292,0.419,2.177,0.74,0.386,0.767,0.233,0.266,0.233,0.016,0.014,0.233,0.03,0.328,0.165,0.546,0.124,0.485,0.277,1.193,1.242,0.496,0.859,6.542,0.256,0.524,0.37,1.1,84.175,111.102,0.48,1.08,1.114,46.891,56.677,0.873,9.419,4.263,1.405,1.833,30.209,0.034,0.007,0.0,-0.121,4.281,0.68,0.0184,0.07,1.47,3.15
AAPL,2015-09-30,APPLE INC,11.0,3.0,3571,110.3,66473033.0,0.0001137,5702722.0,108.73,111.54,110.17,0.01943,0.014167,0.019076,629010236.6,20.259658088936103,-0.0005449133379602,-0.00030061,643038932.72,1.8802907156579296,7331975539.9,0.0223369973071999,0.0001878901230275,0.6887842760136786,0.4744237788836874,0.0133998927921993,-0.00030061,-0.00054494,-0.0001618299999999,-0.0002822399999999,-0.00030061,133.0,0.8293233082706767,0.8414377760757998,17.839,0.21,9.106,3.159,3.181,3.181,3.181,2.804,7.762,0.225,0.226,0.347,0.302,0.442,0.307,0.271,0.319,0.355,0.429,0.261,0.419,0.292,0.419,2.177,0.74,0.386,0.767,0.233,0.266,0.233,0.016,0.014,0.233,0.03,0.328,0.165,0.546,0.124,0.485,0.277,1.193,1.242,0.496,0.859,6.542,0.256,0.524,0.37,1.1,84.175,111.102,0.48,1.08,1.114,46.891,56.677,0.873,9.419,4.263,1.405,1.833,30.209,0.034,0.007,0.0,-0.121,4.187,0.708,0.0189,0.02,1.42,3.29
AAPL,2015-10-31,APPLE INC,11.0,3.0,3571,119.5,49365254.0,-8.546e-05,5575331.0,119.45,121.22,120.99,-0.004004,-0.001223,-0.00481,666252054.5,20.317178617116873,0.000918596058369,0.00010564,624904276.76,1.6815151281218763,5899147853.0,0.021297192642788,0.0001691476202082,-0.6843959560207438,0.4683978246175478,0.0126177611535774,0.00010564,0.0009184099999999,0.00047319,-0.0001919999999999,0.00010564,133.0,0.8984962406015038,0.1109332749108728,18.895,0.21,9.106,3.422,3.446,3.446,3.446,2.97,8.221,0.225,0.226,0.347,0.302,0.442,0.307,0.271,0.319,0.355,0.429,0.261,0.419,0.292,0.419,2.177,0.74,0.386,0.767,0.233,0.266,0.233,0.016,0.014,0.233,0.03,0.328,0.165,0.546,0.124,0.485,0.277,1.193,1.242,0.496,0.859,6.542,0.256,0.524,0.37,1.1,84.175,111.102,0.48,1.08,1.114,46.891,56.677,0.873,9.419,4.263,1.405,1.833,30.209,0.034,0.007,0.0,-0.121,4.435,0.7745,0.0174,0.02,1.41,3.19
AAPL,2015-11-30,APPLE INC,11.0,3.0,3571,118.3,39180335.0,4.159000000000001e-05,5575331.0,117.75,119.41,117.99,-0.003859,-0.000273,-0.004641,659561657.3,20.30708601672965,0.0001584501578681,-1.864e-05,671994645.43,1.1921989132627009,4635033630.5,0.0202544358888517,0.0001465295733138,0.4748023682626331,0.2254372889078051,0.0133754066134037,-1.864e-05,0.0001585699999999,0.00023888,0.00066384,-1.864e-05,133.0,0.8894736842105263,0.2601943109422965,16.69,0.233,8.318,12.748,12.831,12.831,12.831,2.822,8.116,0.218,0.228,0.35,0.305,0.446,0.31,0.277,0.313,0.388,0.431,0.264,0.462,0.337,0.462,2.502,0.709,0.358,0.691,0.309,0.373,0.309,0.018,0.015,0.243,0.026,0.339,0.222,0.789,0.171,0.471,0.312,1.014,1.008,0.475,0.862,7.615,0.373,0.589,0.456,1.434,73.843,97.176,0.516,1.08,1.109,46.891,58.112,0.895,8.12,3.953,1.352,1.958,26.655,0.035,0.008,0.0,-0.107,4.599,0.827,0.0176,0.12,1.27,3.2
AAPL,2015-12-31,APPLE INC,11.0,3.0,3571,105.26,40917316.0,-0.00019195,5544487.0,104.82,107.03,107.01,-0.008181,-0.002015,-0.009412,583612701.62,20.184748138632408,-0.0004569315148722,-0.0001305899999999,654209339.54,1.358766807922725,4306956682.16,0.0165485636695379,0.00015993144292,1.0007218443611028,1.0014442097814873,0.0150300340763768,-0.0001305899999999,-0.00045691,-0.00046935,-0.00066309,-0.0001305899999999,133.0,0.7914285714285715,0.0841958718338285,14.768,0.233,8.318,11.343,11.416,11.416,11.416,2.497,7.182,0.218,0.228,0.35,0.305,0.446,0.31,0.277,0.313,0.388,0.431,0.264,0.462,0.337,0.462,2.502,0.709,0.358,0.691,0.309,0.373,0.309,0.018,0.015,0.243,0.026,0.339,0.222,0.789,0.171,0.471,0.312,1.014,1.008,0.475,0.862,7.615,0.373,0.589,0.456,1.434,73.843,97.176,0.516,1.08,1.109,46.891,58.112,0.895,8.12,3.953,1.352,1.958,26.655,0.035,0.008,0.0,-0.107,4.069,0.736,0.0197999999999999,0.23,1.21,3.23
AAPL,2016-01-31,APPLE INC,11.0,3.0,3571,97.34,64416906.0,0.00034541,5544583.0,94.35,97.34,94.79,0.024547,0.022985,0.02476,539709709.22,20.10654197745855,-0.0005580130180323,7.172e-05,602907516.38,2.2173494071309725,6270341630.04,0.0237643904017754,0.0002697051340865,0.0070284948767999,4.9399740233203075e-05,0.0001426027883559,7.172e-05,-0.0005577,-0.0003641,-0.00164537,7.172e-05,133.0,0.7318796992481204,0.0583225600020649,13.657,0.233,8.318,10.489,10.557,10.557,10.557,2.309,6.641,0.218,0.228,0.35,0.305,0.446,0.31,0.277,0.313,0.388,0.431,0.264,0.462,0.337,0.462,2.502,0.709,0.358,0.691,0.309,0.373,0.309,0.018,0.015,0.243,0.026,0.339,0.222,0.789,0.171,0.471,0.312,1.014,1.008,0.475,0.862,7.615,0.373,0.589,0.456,1.434,73.843,97.176,0.516,1.08,1.109,46.891,58.112,0.895,8.12,3.953,1.352,1.958,26.655,0.035,0.008,0.0,-0.107,3.763,0.68,0.0214,0.26,1.18,3.48
AAPL,2016-02-29,APPLE INC,11.0,3.0,3571,96.69,35216277.0,-2.27e-05,5544583.0,96.65,98.23,96.86,-0.005893,0.001118,-0.008121,536105730.27,20.099841957548698,0.000287606405509,1.55e-05,521689814.47,1.6791888104811286,3405061823.13,0.022791717939115,0.0001475722261666,-0.0083865549775583,7.033430439160835e-05,0.0001856963797714,1.55e-05,0.0002876799999999,0.00019318,-0.0005319699999999,1.55e-05,132.64999,0.7289107221191649,-0.691326540141393,13.717,0.257,8.685,2.569,2.583,2.566,2.566,2.287,7.147,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,46.891,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.577,0.68,0.0215,0.31,0.96,3.55
AAPL,2016-03-31,APPLE INC,11.0,3.0,3571,108.99,25892093.0,-5.203e-05,5478446.0,108.88,109.9,109.72,-0.000869,0.001595,-0.00204,597095829.54,20.207588176967626,0.000672086864192,0.00017459,557396928.99,1.2484035196621688,2821979216.0699997,0.0338059437913113,9.942343915109564e-05,0.2708878698935391,0.0733802380554589,0.0078136808739798,0.00017459,0.0006719399999999,0.00040469,0.00078319,0.00017459,132.64999,0.8216359458451523,-0.9736461292689887,15.277,0.257,8.685,2.896,2.911,2.893,2.893,2.547,7.961,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,46.891,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.984,0.68,0.0191,0.29,1.05,3.12
AAPL,2016-04-30,APPLE INC,11.0,3.0,3571,93.74,68714435.0,-0.00011494,5477425.0,92.51,94.72,93.99,-0.004465,-0.003775,-0.005063,513453819.5,20.05667065047467,-0.0016358484615649,-0.0003056599999999,597095829.54,1.4630857741428531,6441291136.9,0.0093244355059878,0.0001790589632554,0.800876405917515,0.6414030175553562,0.0165703191767221,-0.0003056599999999,-0.00163689,-0.0005518299999999,0.00104055,-0.0003056599999999,132.53999,0.7072582395698084,1.3419695925980806,13.137,0.257,8.685,2.49,2.504,2.488,2.488,2.19,6.845,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,46.891,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.426,0.68,0.0222,0.23,1.06,2.86
AAPL,2016-05-31,APPLE INC,11.0,3.0,3571,99.86,42307212.0,-4.8830000000000005e-05,5477425.0,98.82,100.4,99.6,-0.000348,0.00328,-0.001,546975660.5,20.11991486305257,0.001063193435097,-5.98e-06,513453819.5,1.7555864047866918,4224798190.32,0.0236073278854883,0.0001319637218249,0.0013894249264974,1.9305016263724757e-06,0.0001366917756763,-5.98e-06,0.00106275,0.00053423,-0.0017464499999999,-5.98e-06,132.07001,0.7561141246222364,0.0944152955963702,13.459,0.257,8.895,2.78,2.796,2.774,2.774,2.41,8.1,0.235,0.223,0.343,0.292,0.448,0.301,0.275,0.279,0.34,0.364,0.264,0.404,0.262,0.404,2.416,0.679,0.35,0.693,0.307,0.36,0.307,0.019,0.016,0.258,0.028,0.292,0.225,0.839,0.146,0.441,0.339,1.074,0.931,0.475,0.828,7.388,0.374,0.567,0.431,1.307,49.917,64.012,0.585,1.085,1.117,46.891,54.95,0.781,9.588,4.161,1.249,1.802,26.791,0.04,0.008,0.0,-0.059,3.565,0.68,0.0227999999999999,0.27,0.97,2.84
AAPL,2016-06-30,APPLE INC,11.0,3.0,3571,95.6,35920357.0,0.00012712,5393165.0,94.3,95.77,94.44,0.013181,0.009829,0.013565,515586573.99999994,20.060815789124717,-0.0003088139179466,8.654999999999999e-05,539307265.5,1.394067901723827,3433986129.2,0.0122302521857786,0.0001168538923016,0.8837542345556506,0.7810215470950439,0.0165631982652863,8.654999999999999e-05,-0.00030876,-0.0001946999999999,0.00044207,8.654999999999999e-05,132.07001,0.7238585050459222,0.1919784427157601,1.153,0.96,10.5,35.636,35.636,58.074,58.074,0.653,2.559,0.0,0.037,0.307,0.235,0.586,0.125,0.152,0.049,0.014,0.065,0.459,0.016,0.026,0.016,1.171,0.304,0.097,0.44,0.259,0.27,0.371,0.053,0.051,0.038,0.0,0.186,0.221,4.34,0.039,0.245,0.54,0.529,0.44,0.104,0.791,6.888,0.493,0.393,0.407,1.092,1.545,3.473,0.155,0.512,0.512,8.99,4.5,0.166,18.116,2.586,0.202,0.46,391.328,0.0,0.048,0.0,-0.036,0.281,0.367,0.0,0.27,0.91,2.92
AAPL,2016-07-31,APPLE INC,11.0,3.0,3571,104.21,27734688.0,-1.246e-05,5388443.0,103.68,104.55,104.19,0.00263,0.003096,0.001631,561529645.03,20.146175126884454,0.0007681137543633,0.00013502,509114776.00000006,1.4180321216998029,2890231836.48,0.0097778722499734,0.0001638329223798,0.0092728160338721,8.598511719803688e-05,0.0001449568704232,0.00013502,0.00076808,0.00026349,-0.0001972899999999,0.00013502,122.57,0.8502080443828016,-0.4435385503406626,13.817,0.257,8.895,2.901,2.917,2.895,2.895,2.474,8.316,0.235,0.223,0.343,0.292,0.448,0.301,0.275,0.279,0.34,0.364,0.264,0.404,0.262,0.404,2.416,0.679,0.35,0.693,0.307,0.36,0.307,0.019,0.016,0.258,0.028,0.292,0.225,0.839,0.146,0.441,0.339,1.074,0.931,0.475,0.828,7.388,0.374,0.567,0.431,1.307,49.917,64.012,0.585,1.085,1.117,46.891,54.95,0.781,9.588,4.161,1.249,1.802,26.791,0.04,0.008,0.0,-0.059,3.66,0.855,0.0219,0.3,0.79,2.71
AAPL,2016-08-31,APPLE INC,11.0,3.0,3571,106.1,29662406.0,9.43e-06,5388443.0,105.64,106.5699,105.66,-0.002578,-0.00381,-0.002376,571713802.3,20.164149078500056,-0.0003217207766765,-7.675999999999999e-05,562984524.64,0.9939838317187034,3147181276.6,0.0197077164754604,6.519435178957767e-05,0.0175962098740242,0.0003096266019307,0.000129407195368,-7.675999999999999e-05,-0.00032176,-5.729999999999989e-05,0.0012524,-7.675999999999999e-05,122.57,0.8656278045198662,0.7686042396963497,13.661,0.293,8.867,3.095,3.113,3.091,3.091,2.602,9.05,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,46.891,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,3.784,0.827,0.0215,0.3,0.78,2.61
AAPL,2016-09-30,APPLE INC,11.0,3.0,3571,113.05,36379059.0,7.755e-05,5388443.0,111.8,113.37,112.46,0.00783,0.007534,0.007968,609163481.15,20.2275972316041,4.639134552486546e-05,-0.00015533,571713802.3,1.6968427333698466,4112652619.95,0.0087639643579305,0.0001704297760029,0.0091762994394552,8.420447140254719e-05,0.0001562047541043,-0.00015533,4.648999999999986e-05,0.00025873,0.0003633999999999,-0.00015533,122.57,0.9223300970873788,-0.3971151955235539,14.556,0.293,8.867,3.298,3.317,3.294,3.294,2.772,9.643,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,46.891,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,4.031,0.827,0.0202,0.29,0.83,2.69
AAPL,2016-10-31,APPLE INC,11.0,3.0,3571,113.54,26419398.0,-1.583e-05,5332313.0,113.2,114.23,113.65,0.00043,-0.001156,-0.000122,605430818.02,20.22145085847595,-0.0002785814826306,-6.638999999999999e-05,609163481.15,1.1295066764361306,2999658448.92,0.013945019318737,8.20099012058271e-05,1.0744872681341149,1.1545228893823127,0.0105554129114217,-6.638999999999999e-05,-0.00027858,-3.2259999999999864e-05,0.00128414,-6.638999999999999e-05,122.57,0.9263278126784696,-0.4989339520512036,14.467,0.293,8.867,3.312,3.332,3.308,3.308,2.755,9.584,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,46.891,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,4.007,0.827,0.0200999999999999,0.33,0.98,2.61
AAPL,2016-11-30,APPLE INC,11.0,3.0,3571,110.52,36162258.0,-8.434000000000001e-05,5332313.0,110.27,112.2,111.6,-0.001561,-0.000985,-0.002653,589327232.76,20.19449216078859,0.0002846197202961,-9.86e-06,605430818.02,1.1978764053864903,3996652754.16,0.0090577320494218,0.0001285452640491,0.5809267361029893,0.3374758727192721,0.0165632313767997,-9.86e-06,0.0002846699999999,0.00030857,-0.00061489,-9.86e-06,119.03,0.9285054188019828,0.3334320124069622,13.556,0.256,9.964,13.332,13.413,13.3,13.3,2.74,8.953,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,46.891,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,3.82,0.855,0.0206,0.45,1.26,2.45
AAPL,2016-12-31,APPLE INC,11.0,3.0,3571,115.82,30588285.0,-7.796e-05,5257816.0,115.43,117.2,116.65,-0.004036,-0.001826,-0.004637,608960249.12,20.227263551162885,0.0001337000033085,-2.57e-06,589327232.76,1.0363648819343252,3542735168.7,0.0173506540207669,7.15743695286315e-05,-0.0116711534537859,0.0001362158229418,0.0106146763393193,-2.57e-06,0.0001336999999999,0.0001614,0.00038356,-2.57e-06,118.25,0.9794503171247356,0.347246705103457,14.008,0.256,9.964,13.971,14.056,13.937,13.937,2.831,9.251,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,46.891,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,3.947,0.896,0.0197,0.51,1.25,2.28
AAPL,2017-01-31,APPLE INC,11.0,3.0,3571,121.35,49200993.0,-2.3019999999999996e-05,5246540.0,120.62,121.39,121.15,0.000839,0.003957,-0.00089,636667629.0,20.27175830185402,0.0001993030354408,-2.624e-05,622440896.49,0.9541995639252504,5970540500.55,0.0060768405568081,5.242769821131654e-05,0.0306113126441872,0.0009370524618001,0.0003265458915381,-2.624e-05,0.0001992999999999,6.97500000000001e-05,0.00072019,-2.624e-05,121.95,0.995079950799508,2.7551322918832017,14.645,0.256,9.964,14.638,14.727,14.603,14.603,2.96,9.672,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,46.891,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,4.127,0.939,0.0187999999999999,0.51,1.26,2.23
AAPL,2017-02-28,APPLE INC,11.0,3.0,3571,136.99001,23482948.0,4.38e-06,5246540.0,136.7,137.435,137.08,-0.004647,-0.009037,-0.002578,718723567.0654001,20.392987373142734,0.0003367287719917,1.976e-05,639815553.0,1.0254244585392254,3216929281.34948,0.0061488009838081,0.0001369516976499,0.3668598900063469,0.1345861788954689,0.0165604602784363,1.976e-05,0.0003366899999999,0.00024751,0.00133656,1.976e-05,137.11,0.9991248632484866,-0.4457800969927118,16.541,0.262,9.548,4.077,4.101,4.101,4.101,3.295,10.987,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,46.891,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.511,0.939,0.0166,0.52,1.14,2.19
AAPL,2017-03-31,APPLE INC,11.0,3.0,3571,143.66,19661701.0,-1.876e-05,5205815.0,143.00999,144.27,143.72,-0.001095,0.002222,-0.002255,747867382.9,20.432736224631796,0.0002482682077984,-1.318e-05,729059250.8654001,0.6856294291673225,2824599965.66,0.0108845163991303,7.155835968671072e-05,0.9081647802523144,0.8247632680907343,0.013072781641682,-1.318e-05,0.0002482799999999,3.4740000000000104e-05,0.00066635,-1.318e-05,144.12,0.9968082153760754,-0.5782233778243301,17.212,0.262,9.548,4.276,4.301,4.301,4.301,3.429,11.432,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,46.891,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.694,0.939,0.0159,0.74,1.13,2.24
AAPL,2017-04-30,APPLE INC,11.0,3.0,3571,143.64999,21456358.0,-9.74e-06,5213840.0,143.27,144.3,144.09,-0.002611,-0.004225,-0.001913,748968063.8616,20.434206902203428,0.0001534408948293,7.66e-06,756131344.8000001,0.5492767279867962,3082205612.13642,0.0090378890073037,5.7699258172737736e-05,0.9406646458399726,0.884849975933241,0.0149739854665584,7.66e-06,0.0001534499999999,5.8270000000000104e-05,0.00019338,7.66e-06,144.77,0.9922635214478136,0.5468807718617528,17.237,0.262,9.548,4.275,4.301,4.301,4.301,3.434,11.449,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,46.891,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.7,0.939,0.0159,0.8,1.01,2.28
AAPL,2017-05-31,APPLE INC,11.0,3.0,3571,152.75999,24516956.0,-5.922e-05,5213840.0,152.38,154.17,153.97,-0.000326,-0.00071,-0.00046,796466146.2615999,20.495695183286927,-0.0001496409313935,3.91e-06,764244667.2,0.8138205206962025,3745209953.390439,0.0153339945463445,0.0001206284765629,-0.0029221849460593,8.539164858975728e-06,0.0001625040932568,3.91e-06,-0.00014958,-0.0001288999999999,0.00090531,3.91e-06,156.10001,0.9786033325686524,-0.3573605628091798,18.182,0.217,10.161,4.436,4.467,4.467,4.467,3.613,12.006,0.271,0.207,0.316,0.269,0.431,0.279,0.255,0.221,0.296,0.277,0.256,0.353,0.21,0.353,1.243,0.481,0.294,0.633,0.367,0.435,0.367,0.025,0.021,0.332,0.024,0.239,0.277,1.284,0.155,0.399,0.392,0.905,0.862,0.34,0.803,7.271,0.482,0.597,0.484,1.48,24.892,30.994,0.833,1.287,1.318,46.891,52.323,0.682,9.098,3.857,1.071,1.692,8.999,0.049,0.0,0.0,-0.064,4.907,0.939,0.0165,0.89,0.93,2.23
